 Cell_ID Red Red_Bg Green Green_Bg Scaled_Red Scaled_Green AnteriortoPostX VentraltoDorsalY Area
     340      249.000      45.7321      38.8393      26.8750      8.70095     0.629363     -154.500     477          56
     341      230.264      46.8302      52.7547      28.3208      7.66784      1.21970     -221.500     479          53
     342      229.263      51.9474      40.6053      33.0789      6.68195     0.321657     -70.5000     479          38
     343      246.947      56.9298      48.2982      32.3333      6.53391     0.698037     -59.5000     481          57
     344      121.650      41.4000      87.3000      34.7500      3.79458      2.13787      244.500     478          20
     345      63.8800      44.9600      187.840      31.2400     0.823786      7.08669     -239.500     479          25
     346      224.796      43.7755      35.0408      25.2857      8.09498     0.545405     -207.500     482          49
     347      79.2800      47.3200      228.320      28.2800      1.32215      10.0000     -125.500     484          50
     348      244.846      48.2885      53.7500      29.6731      7.96831      1.14710     -145.500     486          52
     349      53.6429      33.7857      174.536      28.2143      1.15054      7.33165     -263.500     488          28
     350      252.298      57.5263      53.0702      30.5439      6.62795      1.04263     -47.5000     488          57
     351      47.2000      48.9200      148.280      35.3200   -0.0688273      4.52133     -84.5000     487          25
     352      161.538      45.3846      33.1538      26.1154      5.01008     0.381017     -167.500     491          26
     353      236.119      47.5595      98.2500      33.4762      7.76123      2.73543     -100.500     497          84
     354      174.898      46.2041      175.776      27.4898      5.45252      7.62589      1.50000     494          49
     355      64.6341      42.7317      236.610      34.2927      1.00337      8.34053     -236.500     492          41
     356      164.189      39.5405      194.919      34.6216      6.17113      6.54548     -253.500     494          37
     357      245.233      46.5465      41.3605      27.7907      8.35602     0.690296     -154.500     498          86
     358      250.463      57.7407      41.1481      29.2778      6.53385     0.573177     -60.5000     497          54
     359      64.6957      43.9130      171.739      28.9565     0.926459      6.97094     -138.500     498          23
     360      179.514      40.9730      180.595      31.3784      6.61910      6.72277      239.500     499          37
     361      49.7368      40.1053      234.053      32.9737     0.470127      8.62108     -237.500     501          38
     362      245.413      57.3696      35.3261      26.6087      6.41647     0.463154     -48.5000     503          46
     363      143.813      43.7813      120.969      31.5313      4.47267      4.00997     -199.500     505          32
     364      151.136      42.6818      80.3182      29.1818      4.97421      2.47731     -123.500     506          22
     365      87.5769      38.0385      157.885      31.5769      2.54941      5.65487     -250.500     508          26
     366      49.3750      42.2188      196.344      32.8438     0.331818      7.03765     -219.500     508          32
     367      51.0000      25.0000      159.000      30.0000      2.03588      6.07898      307.500     505           1
     368      47.9310      43.8621      209.414      27.7931     0.181599      9.23827     -183.500     509          29
     369      52.1429      26.1429      132.000      32.1429      1.94688      4.39195      306.500     508           7
     370      31.0500      41.3000      176.250      34.2000    -0.485840      5.87189     -232.500     510          20
     371      115.000      42.0000      235.000      28.0000      3.40246      10.4514     -130.500     509           1
     372      81.8444      43.6889      198.067      30.9111      1.70965      7.64485     -116.500     515          45
     373      244.698      50.6825      29.3333      24.7302      7.49373     0.263144     -64.5000     515          63
     374      247.621      48.9310      46.2586      27.1552      7.94896     0.994539     -17.5000     515          58
     375      118.421      47.0789      154.974      27.7632      2.96646      6.47764     -165.500     515          38
     376      205.286      41.8776      108.878      29.0816      7.63857      3.87904      14.5000     516          49
     377      75.5000      44.6429      204.250      35.0357      1.35308      6.82792     -212.500     515          28
     378      243.745      46.7255      30.0392      25.5686      8.25420     0.247184     -76.5000     518          51
     379      226.014      47.5942      126.913      34.2319      7.33854      3.82757      247.500     520          69
     380      243.930      50.4651      46.0000      29.1860      7.50466     0.814436     -155.500     522          43
     381      217.326      47.5349      109.558      32.8372      6.99231      3.30301      218.500     523          43
     382      55.5556      41.8333      197.000      32.6389     0.642128      7.11912     -247.500     523          36
     383      148.208      43.9167      88.8750      28.2083      4.64879      3.04043      97.5000     524          24
     384      219.872      44.5385      91.5897      32.0256      7.70635      2.62936      264.500     524          39
     385      86.4487      48.4615      227.449      35.6923      1.53447      7.59518     -214.500     529          78
     386      247.853      46.3088      33.7353      23.2794      8.51973     0.634967     -88.5000     529          68
     387      50.6429      46.2857      180.607      36.8571     0.184278      5.51377     -235.500     529          28
     388      172.771      49.4167      132.271      32.6458      4.88652      4.31423     -179.500     531          48
     389      91.4333      48.3333      217.433      34.7000      1.74562      7.44476     -154.500     534          30
     390      45.0400      42.2800      141.160      28.2000     0.127789      5.66289     -120.500     533          25
     391      44.8857      42.1143      212.800      35.9429     0.128823      6.95621     -250.500     536          35
     392      247.051      51.6667      61.3333      34.7179      7.40286      1.08378     -164.500     535          39
     393      192.483      41.0000      51.9655      30.3793      7.23267      1.00453      275.500     536          29
     394      198.622      40.5333      195.000      25.5778      7.63499      9.36419      81.5000     540          45
     395      84.4839      49.3871      215.903      36.8064      1.39115      6.87902     -193.500     541          31
     396      38.7097      42.1936      183.710      26.1290    -0.161635      8.52594     -95.5000     541          31
     397      107.649      39.8649      188.216      24.6486      3.32855      9.38138      7.50000     541          37
     398      82.2000      51.2500      241.875      36.1500      1.18219      8.04528     -182.500     543          40
     399      41.6176      48.4412      209.000      40.5882    -0.275749      5.86590     -233.500     543          34
     400      50.0435      51.4783      155.174      36.3043   -0.0545608      4.62887     -172.500     548          23
     401      61.1429      41.4286      195.514      36.8571     0.931538      6.08556     -251.500     550          35
     402      76.4615      52.1923      173.885      35.6154     0.910267      5.48846     -144.500     550          26
     403      40.0000      38.0000      175.000      32.0000     0.103031      6.31755     -253.500     549           1
     404      120.027      46.7397      240.356      41.6712      3.06948      6.74048     -207.500     553          73
     405      122.636      48.5455      206.500      37.6364      2.98769      6.34295     -192.500     552          22
     406      77.0500      47.0000      226.225      39.4500      1.25160      6.69321     -224.500     556          40
     407      249.966      49.2542      62.6271      35.2034      7.97717      1.10130     -127.500     556          59
     408      66.2195      47.0976      234.585      40.5366     0.794792      6.76747     -240.500     557          41
     409      41.5161      45.6129      210.613      40.2903    -0.175822      5.97632     -199.500     558          31
     410      149.682      40.9091      148.273      28.2273      5.20499      6.01228     -108.500     557          22
     411      178.500      34.4737      150.158      22.1316      8.17850      8.17804     -10.5000     559          38
     412      145.794      43.3824      142.706      26.7647      4.62121      6.12404      175.500     560          34
     413      64.2750      49.5750      241.450      38.3750     0.580462      7.48119     -138.500     562          40
     414      87.4468      48.7872      224.681      34.4043      1.55121      7.81872     -178.500     563          47
     415      103.841      39.9091      228.545      29.7045      3.13592      9.46336     -85.5000     564          44
     416      130.540      42.6400      238.540      34.9400      4.03544      8.23792     -246.500     567          50
     417      108.029      44.7429      207.086      37.9143      2.76886      6.30793     -222.500     567          35
     418      84.3333      47.8095      246.127      38.5873      1.49548      7.60360     -235.500     573          63
     419      168.108      34.8919      63.4595      22.8649      7.47398      2.50993     -51.5000     572          37
     420      77.2069      50.1897      188.828      36.9828      1.05377      5.80448     -160.500     574          58
     421      55.4091      45.7727      176.500      34.9545     0.412122      5.72473     -117.500     574          22
     422      56.3810      37.3810      155.810      29.2857     0.994999      6.10772     -92.5000     574          21
     423      64.4478      48.3284      246.313      35.1493     0.652930      8.49311     -175.500     579          67
     424      151.212      34.8485      83.3030      21.0303      6.53661      4.18615      8.50000     577          33
     425      207.959      30.7551      131.510      20.6327      11.2791      7.59716      49.5000     580          49
     426      45.2000      36.1500      175.700      27.0500     0.490072      7.76891     -76.5000     579          40
     427      83.8718      44.6667      221.821      34.6410      1.71822      7.63889     -226.500     581          39
     428      132.087      49.2174      168.609      35.4348      3.29607      5.31315     -167.500     583          23
     429      126.323      34.8710      152.258      19.2258      5.13389      9.78216      118.500     585          31
     430      71.3611      44.1667      227.972      29.0833      1.20533      9.66783     -197.500     589          36
     431      150.604      41.8750      212.917      30.9375      5.08289      8.31570     -219.500     591          48
     432      155.841      41.4773      164.341      29.0455      5.39756      6.58518     -103.500     592          44
     433      40.1154      42.7692      178.154      30.4615    -0.121469      6.85439     -177.500     596          26
     434      56.1304      44.7609      221.500      35.8913     0.497239      7.31091     -146.500     597          46
     435      103.804      43.0652      247.283      32.7174      2.76097      9.27135     -135.500     601          46
     436      145.545      28.5455      33.1818      18.7727      8.02358      1.08511     -45.5000     599          22
     437      56.1892      44.6216      194.676      33.6216     0.507477      6.77198     -168.500     602          37
     438      61.7857      43.5952      195.262      29.0952     0.816816      8.07392     -108.500     603          42
     439      54.4839      37.6290      214.710      26.6129     0.876841      9.99198     -231.500     607          62
     440      102.300      42.4500      203.700      28.7750      2.75998      8.59408     -177.500     609          40
     441      87.4783      37.4783      177.435      29.0000      2.61162      7.23603     -186.500     627          23
     442      34.0870      38.3043      147.043      28.8696    -0.215534      5.78687     -150.500     630          23
     443      139.083      24.7083      16.9583      12.0833      9.06164     0.570362     -193.500     680          24
